outer_fold,held_out_material,trial,acquisition,res_size,leak_rate,input_magnitude,spectral_radius,washout,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_inner_nrmse,sd_inner_nrmse,mean_inner_r2,performance_index
1,aluminum,39,expected_improvement,65,0.29039194154178843,1.2787175884186615,0.5726631971392915,4,184,3,0.06140769583885775,1.5876785765146104,0.852401816474496,0.573555062669213,0.0001687526867793093,1.3906901135454897,2.5743709739086826,3.812236563272347,-121.40703015360876,3.5274301147267693
1,aluminum,6,random_initialization,50,0.4218172642367899,1.6825170611650118,0.9187284888082345,4,258,1,0.018219228341273052,7.551403245050783,0.7979009427614313,0.7817705137450237,0.08857060750830077,10.514956024078224,2.589496565175609,3.775083180105032,-120.23077017998585,3.533267360201867
1,aluminum,33,expected_improvement,68,0.34618980532078514,1.6846440853399756,0.3258308692295613,4,173,3,0.07656680920432751,14.39757669342566,0.6976517304666618,0.7210609420025784,0.8241873797200615,0.4880063522099664,2.5855387108754644,3.7982071305101552,-121.12683981382607,3.535090493503003
1,aluminum,15,random_initialization,43,0.4736572440193618,0.4800774196357882,1.329820839145303,1,449,2,0.12211541173289485,14.837397139426553,0.9473880524126784,0.5646221648391645,0.0005297293792624469,10.175794844624924,2.5870356586463528,3.809733646009414,-121.67567055620954,3.5394690701487064
1,aluminum,22,expected_improvement,38,0.31940350456451916,1.3467732881513315,0.5817750014686457,3,319,4,0.011794609582315124,4.84676937840054,0.7754174924380081,0.9489898704512987,0.47159236434448226,14.872155144840853,2.5946020604707356,3.8065045282183583,-121.76176173119006,3.546228192525325
1,aluminum,44,expected_improvement,76,0.34015561930771376,0.9408181200554101,0.521592498901842,3,402,3,0.036368129030980086,11.71561887690999,0.6895538580169083,0.9107993134063808,0.06946982015001552,22.252094944983877,2.6601507253264525,3.904720812442592,-128.13654921854513,3.6363309284371006
1,aluminum,12,random_initialization,52,0.0767093271571275,0.8382309104789029,1.4529167327512953,4,220,3,0.08502235937459972,19.339814373670205,0.6817753792371142,0.661563893087026,0.01141501041744222,6.7735487579954485,2.6731662937468728,3.9900418631213848,-132.42864018744058,3.670676759527219
1,aluminum,9,random_initialization,51,0.18911537810680717,1.1913510841940385,0.5702953621900935,4,111,1,0.040627928669254756,1.401050671442747,0.8066133814934686,0.3623355059756914,1.063321872632433,23.556420661640086,2.697745104955673,3.9011332950853546,-129.14113278405844,3.6730284287270116
1,aluminum,34,expected_improvement,60,0.28710186526860526,1.8289049279495666,0.6286713116326065,5,438,3,0.03032474883287667,1.1344789584769315,0.6614762543113911,0.7892064237902264,2.6363780880876786,1.3296988103822887,2.6845643401121584,4.019697329149532,-134.15596139602636,3.6894886723995413
1,aluminum,23,expected_improvement,32,0.34202534072087104,1.1181403055316756,0.5648702571569519,5,598,4,0.010505436110526255,1.4062193252497204,0.6232289179390829,0.6681219892011394,0.0012028930299440971,1.411050859878564,2.713101782105753,4.055482221326707,-136.71845970872565,3.72697233743743
1,aluminum,1,random_initialization,11,0.3972942957965762,0.3944110773151144,0.8974819029153143,2,453,2,0.05378534666290853,5.367237001711054,0.6359390999293191,0.3062584788570718,0.008154594453375784,49.076995896503114,2.726762051290397,4.022600585629194,-135.61518335839912,3.7324121976976956
1,aluminum,30,expected_improvement,44,0.8195131593207554,0.32578598244383705,0.43825092580331576,4,266,3,0.11352444476027765,9.286847786782564,0.8082614190114835,0.8136055807736535,0.0001316686020176356,0.18724804585724145,2.791277555234818,4.1650126375508245,-144.4179007073331,3.832530714622524
1,aluminum,8,random_initialization,66,0.27982017387977165,1.2681961442528047,1.1575080728348477,3,577,3,0.06290110163679075,1.0501926338363732,0.6592699575580653,0.4505039620174998,0.007416974135681198,0.44985454896536875,2.8192810690557453,4.229924751240076,-148.47515167301987,3.8767622568657645
1,aluminum,13,random_initialization,17,0.2659766966311425,0.4037073895223261,1.0999042012118998,2,494,3,0.08634530778884966,2.7687194873593235,0.6146338465090835,0.9347400947227522,0.012223766882343537,60.92675493294534,2.869769038865588,4.316078876247348,-154.39434473452923,3.948788757927425
1,aluminum,46,expected_improvement,51,0.6780184021079003,1.8915981779312405,0.9713663375634756,4,429,3,0.058597922814561325,2.606896237022115,0.9607708247856157,0.9090277046164037,0.1619499921230414,30.318015930586306,2.938295808956644,4.496736180792405,-165.90155944701596,4.062479854154745
1,aluminum,7,random_initialization,36,0.28317034299870947,1.4415767151199568,1.078138877933357,0,398,2,0.13424286733161025,1.5603308136279734,0.8078656922264991,0.5514604372625913,0.05522828616229167,17.738099885778585,3.0098316521555772,4.560572813778134,-171.71035983002784,4.149974855600111
2,bismuth,42,expected_improvement,35,0.8476848255389203,1.2556627970834995,1.413344617930153,1,104,3,0.011887190907832202,4.453150436057857,0.7121542910872825,0.3179977551953288,0.07876236317087461,20.32452748256929,1.806960781987966,2.3492130735200916,-49.82562810562666,2.394264050367989
2,bismuth,25,expected_improvement,51,0.6965250867081777,1.0977498643886527,0.49783962687317873,2,224,3,0.011609647482644805,1.7316172073450917,0.6515615899816447,0.4700995043688453,8.49499263334547,36.99779018291314,1.7949011670014638,2.4664474257496756,-52.834274493867596,2.4115130234388826
2,bismuth,31,expected_improvement,27,0.8311045234825686,0.9089166852102651,1.268501823236314,1,116,3,0.011301205905134528,2.5036318699425135,0.8296315952901557,0.3703368669829414,0.49356989888692426,1.4875919873364232,1.9320648675268564,2.6481295446864435,-61.167063805000055,2.594097253698467
2,bismuth,44,expected_improvement,31,0.9358290983310926,0.39496714959959556,1.3685568559575036,1,335,3,0.11739077812532683,2.4937070497455314,0.6776105200163699,0.306449830528857,0.09392332643916104,29.031145803610528,1.9223780720983181,2.8086690127402996,-66.00959628666371,2.624545325283393
2,bismuth,38,expected_improvement,18,0.5815432017434546,0.8980732010391368,0.9097374779496645,1,187,4,0.0176208581230694,2.8747856040788338,0.6676435279911601,0.44415769651444276,9.702570041944568,77.83594436957833,1.9822755243808154,2.7583104521513357,-65.74834349235361,2.6718531374186494
